id,date,ticker,BETA_1YR,close,adj_close,high,low,MARKETCAP,open,PBV,PE_EXCL,PE_EXCL_FWD,PE_NORMALIZED,PRICE_SALES,PRICE_VOL_HIST_3MTH,RSI,RSI_ADJ,SHORT_INTEREST,SHORT_INTEREST_OVER_FLOAT,SHORT_INTEREST_PERCENT,TEV,TEV_EBIT,TEV_EBITDA,TEV_EBITDA_FWD,TEV_EBIT_FWD,TEV_TOTAL_REV,TEV_TOTAL_REV_FWD,volume,CUMULATIVE_SPLIT_FACTOR,LAST_SPLIT_DATE,split_ratio,PBV_FWD,PEG_FWD,PRICE_TARGET,adj_open,adj_high,adj_low,adj_volume,ex-dividend
15,1992-01-21,LSE:AHT,0.0,0.27,0.1203,0.0,0.0,0.0,0.0,1.7878,13.3803,0.0,14.4439,1.1033,0.0,100.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1992-01-22,LSE:AHT,0.0,0.27,0.1203,0.0,0.0,0.0,0.0,1.7878,13.3803,0.0,14.4439,1.1033,0.0,100.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1992-01-23,LSE:AHT,0.0,0.2717,0.121,0.0,0.0,0.0,0.0,1.7988,13.4628,0.0,14.533,1.1101,0.0,100.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1992-01-24,LSE:AHT,0.0,0.27,0.1203,0.0,0.0,0.0,0.0,1.7878,13.3803,0.0,14.4439,1.1033,0.0,63.366,63.3596,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1992-01-27,LSE:AHT,0.0,0.27,0.1203,0.0,0.0,0.0,0.0,1.7878,13.3803,0.0,14.4439,1.1033,0.0,63.366,63.3596,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1992-01-28,LSE:AHT,0.0,0.27,0.1203,0.0,0.0,0.0,0.0,1.7878,13.3803,0.0,14.4439,1.1033,0.0,63.366,63.3596,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1992-01-29,LSE:AHT,0.0,0.27,0.1203,0.0,0.0,0.0,0.0,1.7878,13.3803,0.0,14.4439,1.1033,0.0,63.366,63.3596,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1992-01-30,LSE:AHT,0.0,0.27,0.1203,0.0,0.0,0.0,0.0,1.7878,13.3803,0.0,14.4439,1.1033,0.0,63.366,63.3596,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1992-01-31,LSE:AHT,0.0958,0.2717,0.121,0.0,0.0,0.0,0.0,1.7988,13.4628,0.0,14.533,1.1101,0.0,76.0664,76.0636,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1992-02-03,LSE:AHT,0.0958,0.27,0.1203,0.0,0.0,0.0,0.0,1.7878,13.3803,0.0,14.4439,1.1033,0.0,55.3875,55.3837,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1992-02-04,LSE:AHT,0.0958,0.27,0.1203,0.0,0.0,0.0,0.0,1.7878,13.3803,0.0,14.4439,1.1033,0.0,55.3875,55.3837,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1992-02-05,LSE:AHT,0.0958,0.27,0.1203,0.0,0.0,0.0,0.0,1.7878,13.3803,0.0,14.4439,1.1033,0.0,55.3875,55.3837,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1992-02-06,LSE:AHT,0.0958,0.27,0.1203,0.0,0.0,0.0,0.0,1.7878,13.3803,0.0,14.4439,1.1033,0.0,55.3875,55.3837,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1992-02-07,LSE:AHT,-0.1867,0.2617,0.1166,0.0,0.0,0.0,0.0,1.7326,12.9672,0.0,13.9981,1.0692,0.0,19.5773,19.5776,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1992-02-10,LSE:AHT,-0.1867,0.2483,0.1106,0.0,0.0,0.0,0.0,1.6443,12.3065,0.0,13.2848,1.0147,0.0,9.2612,9.2607,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1992-02-11,LSE:AHT,-0.1867,0.245,0.1091,0.0,0.0,0.0,0.0,1.6222,12.1413,0.0,13.1065,1.0011,0.0,8.1106,8.1104,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1992-02-12,LSE:AHT,-0.1867,0.2433,0.1084,0.0,0.0,0.0,0.0,1.6112,12.0587,0.0,13.0173,0.9943,0.0,7.6019,7.6019,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1992-02-13,LSE:AHT,-0.1867,0.2433,0.1084,0.0,0.0,0.0,0.0,1.6112,12.0587,0.0,13.0173,0.9943,0.0,7.6019,7.6019,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1992-02-14,LSE:AHT,0.7147,0.2417,0.1076,0.0,0.0,0.0,0.0,1.6001,11.9761,0.0,12.9282,0.9875,0.0,7.0865,7.0867,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1992-02-17,LSE:AHT,0.7147,0.2417,0.1076,0.0,0.0,0.0,0.0,1.6001,11.9761,0.0,12.9282,0.9875,0.0,7.0865,7.0867,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1992-02-18,LSE:AHT,0.7147,0.2283,0.1017,0.0,0.0,0.0,0.0,1.5119,11.3154,0.0,12.2149,0.933,0.0,4.3502,4.3501,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1992-02-19,LSE:AHT,0.7147,0.23,0.1024,0.0,0.0,0.0,0.0,1.5229,11.398,0.0,12.3041,0.9398,0.0,9.0772,9.0811,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1992-02-20,LSE:AHT,0.7147,0.235,0.1047,0.0,0.0,0.0,0.0,1.556,11.6458,0.0,12.5716,0.9603,0.0,21.5935,21.5934,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1992-02-21,LSE:AHT,0.7005,0.2367,0.1054,0.0,0.0,0.0,0.0,1.567,11.7283,0.0,12.6607,0.9671,0.0,25.2841,25.2845,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1992-02-24,LSE:AHT,0.7005,0.2367,0.1062,0.0,0.0,0.0,0.0,1.567,11.7283,0.0,12.6607,0.9671,0.0,25.2841,29.2627,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
40,1992-02-25,LSE:AHT,0.7005,0.24,0.1077,0.0,0.0,0.0,0.0,1.5891,11.8936,0.0,12.839,0.9807,0.0,32.6427,35.939,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1992-02-26,LSE:AHT,0.7005,0.24,0.1077,0.0,0.0,0.0,0.0,1.5891,11.8936,0.0,12.839,0.9807,0.0,32.6427,35.939,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1992-02-27,LSE:AHT,0.7005,0.24,0.1077,0.0,0.0,32.3375,0.0,1.5891,11.8936,0.0,12.839,0.9807,0.0,32.6427,35.939,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1992-02-28,LSE:AHT,0.7821,0.24,0.1077,0.0,0.0,32.3375,0.0,1.5891,11.8936,0.0,12.839,0.9807,0.0,32.6427,35.939,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1992-03-02,LSE:AHT,0.7821,0.24,0.1077,0.0,0.0,32.3375,0.0,1.5891,11.8936,0.0,12.839,0.9807,0.0,32.6427,35.939,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1992-03-03,LSE:AHT,0.7821,0.24,0.1077,0.0,0.0,32.3375,0.0,1.5891,11.8936,0.0,12.839,0.9807,0.0,32.6427,35.939,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1992-03-04,LSE:AHT,0.7821,0.2417,0.1085,0.0,0.0,32.5619,0.0,1.6001,11.9761,0.0,12.9282,0.9875,0.0,37.4452,40.3315,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1992-03-05,LSE:AHT,0.7821,0.2433,0.1092,0.0,0.0,32.7865,0.0,1.6112,12.0587,0.0,13.0173,0.9943,0.0,41.9083,44.4346,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1992-03-06,LSE:AHT,0.4443,0.2467,0.1107,0.0,0.0,33.2356,0.0,1.6333,12.2239,0.0,13.1956,1.0079,0.0,49.6441,51.6026,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1992-03-09,LSE:AHT,0.4443,0.2467,0.1107,0.0,0.0,33.2356,0.0,1.6333,12.2239,0.0,13.1956,1.0079,0.0,49.6441,51.6026,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1992-03-10,LSE:AHT,0.4443,0.2483,0.1115,0.0,0.0,33.4602,0.0,1.6443,12.3065,0.0,13.2848,1.0147,0.0,53.2549,54.971,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1992-03-11,LSE:AHT,0.4443,0.2467,0.1107,0.0,0.0,33.2356,0.0,1.6333,12.2239,0.0,13.1956,1.0079,0.0,49.4373,51.1381,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1992-03-12,LSE:AHT,0.4443,0.2467,0.1107,0.0,0.0,33.2356,0.0,1.6333,12.2239,0.0,13.1956,1.0079,0.0,49.4373,51.1381,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1992-03-13,LSE:AHT,0.3831,0.2467,0.1107,0.0,0.0,33.2356,0.0,1.6333,12.2239,0.0,13.1956,1.0079,0.0,49.4373,51.1381,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1992-03-16,LSE:AHT,0.3831,0.2467,0.1107,0.0,0.0,33.2356,0.0,1.6333,12.2239,0.0,13.1956,1.0079,0.0,49.4373,51.1381,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1992-03-17,LSE:AHT,0.3831,0.2467,0.1107,0.0,0.0,33.2356,0.0,1.6333,12.2239,0.0,13.1956,1.0079,0.0,49.4373,51.1381,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1992-03-18,LSE:AHT,0.3831,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,0.0,44.7893,46.4469,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1992-03-19,LSE:AHT,0.3831,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,0.0,44.7893,46.4469,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1992-03-20,LSE:AHT,0.3835,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,0.0,44.7893,46.4469,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1992-03-23,LSE:AHT,0.3835,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,0.0,44.7893,46.4469,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1992-03-24,LSE:AHT,0.3835,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,0.0,44.7893,46.4469,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1992-03-25,LSE:AHT,0.3835,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,0.0,44.7893,46.4469,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1992-03-26,LSE:AHT,0.3835,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,0.0,44.7893,46.4469,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1992-03-27,LSE:AHT,0.3925,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,0.0,44.7893,46.4469,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1992-03-30,LSE:AHT,0.3925,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,0.0,44.7893,46.4469,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1992-03-31,LSE:AHT,0.3925,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,0.0,44.7893,46.4469,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1992-04-01,LSE:AHT,0.3925,0.2433,0.1092,0.0,0.0,32.7865,0.0,1.6112,12.0587,0.0,13.0173,0.9943,0.0,37.4058,38.9499,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1992-04-02,LSE:AHT,0.3925,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,18.2116,46.8428,47.9905,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1992-04-03,LSE:AHT,0.3248,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,18.2116,46.8428,47.9905,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1992-04-06,LSE:AHT,0.3248,0.245,0.11,0.0,0.0,33.0112,0.0,1.6222,12.1413,0.0,13.1065,1.0011,18.2116,46.8428,47.9905,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1992-04-07,LSE:AHT,0.3248,0.2417,0.1085,0.0,0.0,32.5619,0.0,1.6001,11.9761,0.0,12.9282,0.9875,18.3649,34.0279,35.0319,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1992-04-08,LSE:AHT,0.3248,0.24,0.1077,0.0,0.0,32.3375,0.0,1.5891,11.8936,0.0,12.839,0.9807,18.3886,29.6611,30.5849,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1992-04-09,LSE:AHT,0.3248,0.24,0.1077,0.0,0.0,32.3375,0.0,1.5891,11.8936,0.0,12.839,0.9807,18.3886,29.6611,30.5849,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1992-04-10,LSE:AHT,0.2508,0.2417,0.1085,0.0,0.0,32.5619,0.0,1.6001,11.9761,0.0,12.9282,0.9875,18.4645,38.7735,39.4929,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1992-04-13,LSE:AHT,0.2508,0.2417,0.1085,0.0,0.0,32.5619,0.0,1.6001,11.9761,0.0,12.9282,0.9875,18.4645,38.7735,39.4929,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1992-04-14,LSE:AHT,0.2508,0.2417,0.1085,0.0,0.0,32.5619,0.0,1.6001,11.9761,0.0,12.9282,0.9875,18.4645,38.7735,39.4929,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1992-04-15,LSE:AHT,0.2508,0.2567,0.1152,0.0,0.0,34.583,0.0,1.6995,12.7195,0.0,13.7306,1.0488,22.1059,75.0789,75.2254,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1992-04-16,LSE:AHT,0.2508,0.27,0.1212,0.0,0.0,36.3796,0.0,1.7878,13.3803,0.0,14.4439,1.1033,24.2974,84.103,84.1736,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,35738.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
